INCROWID,VNAME,BUNAME,SINAME,PRIORITY,STATUS,INCIDENTTYPENAME,INCIDENTCATNAME,INCIDENTTITLE,INCIDENTDETAILS,OCCUREDDATE,OCCUREDTIME,REPORTEDDATE,REPORTEDTIME,LASTUPDATEDDATE,LASTUPDATEDTIME,MONTH,QUARTER,YEAR,LNAME,LEVELNAME,ZNAME,INCIDENTID,REPORTEDBY,INCIDENTTYPENAME_DISPLAY,INCIDENTCATNAME_DISPLAY,INCIDENTCOUNT,MONTHNAME,VCODE,BUCODE,SICODE,DSRDATE
10174,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL J,LOW,OPEN,SECURITY INCIDENTS,Unauthorized entry/ Intrusion/Trespassing,"Select at VAL J site at 23 Jan 2025, 5:01 PM","At around 1700 hours, the guard deployed at A- 21 observed suspicious movement of a person towards  drainage Pit which outlet opens outside the perimeter  near A- 20. Immediately he informed duty officer and QRT promptly responded and  a thorough search was conducted with the BAAZ team, but nothing was found. It was observed that repair work  of drainage Pit is under progress and it is open.",2025-01-23,17:01,2025-01-23,17:10,2025-01-27,21:31,1,Q4,2025,SLF(Incinerator Area) ,Low,Plant-1,8859,Shashwati   Dhanuka,SCR- INC,Trespassing,1,JAN,VL,AL,VALJ,2025-01-23
10175,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL J,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,Any Other,"Select at VAL J site at 25 Jan 2025, 3:06 PM","""At around 1506hrs, A fire call received from Fire Station regarding an incident at the CPP DM Plant where a person reportedly got electrocuted due to a short circuit. Immediately the security team, fire and rescue team reached the spot. The situation was Normalized at around 1527hrs. It was declared as a mock drill.",2025-01-25,15:06,2025-01-25,15:15,2025-01-27,21:33,1,Q4,2025,DM Plant,Low,CPP,8860,Shashwati   Dhanuka,NON-SEC-INC,ANY,1,JAN,VL,AL,VALJ,2025-01-25
10165,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL J,LOW,CLOSED,NON-SECURITY INCIDENTS-OPERATIONAL,Fire or Explosion,"Select at VAL J site at 11 Jan 2025, 6:57 PM","At around 1857hrs, a grass fire call was received from cpp sepco barrack near civil Barack line-23. Immediately informed to the fire station and SCR. QRT reached the spot and with the help of guards It was normalised at around 1930hrs. No damage reported.",2025-01-11,18:57,2025-01-11,19:00,2025-01-27,21:10,1,Q4,2025,CPP Sepco Barrack Area,Low,CPP,8850,Shashwati   Dhanuka,NON-SEC-INC-ORP,FIRE,1,JAN,VL,AL,VALJ,2025-01-11
10168,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL J,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,Illness Case,"Select at VAL J site at 16 Jan 2025, 8:15 AM","At around 0815hrs, A ash Vehicle (NL01AJ2595)driver named Indra Kumar of Laharash Exports & Services has been admitted to CPP wellness center due toillness.At around 1953 hrs, he was handed over to the Ash Utilisation Team for exit from the plant premises. The empty truck was parked at the AHP CPP.",2025-01-16,08:15,2025-01-16,08:25,2025-01-27,21:16,1,Q4,2025,DM Plant,Low,CPP,8853,Shashwati   Dhanuka,NON-SEC-INC,ILLNESS,1,JAN,VL,AL,VALJ,2025-01-16
10170,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL J,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,Any Other,"Select at VAL J site at 17 Jan 2025, 10:35 AM","At around 1035hrs fire call received from the fire station, about a fire on the panelbox of pot number 1236 at potline-1. Immediately QRT team responded on the spot at about 1042 hours. Baricated  the pot & regulate the movement and it was announced as a mock drill at about 1101 hours.",2025-01-17,10:35,2025-01-17,10:45,2025-01-27,21:20,1,Q4,2025,Potline Backside SPL Shed ,Low,Plant-1,8855,Shashwati   Dhanuka,NON-SEC-INC,ANY,1,JAN,VL,AL,VALJ,2025-01-17
10177,VEDANTA LIMITED,Iron Ore Business,IRON ORE GOA,LOW,OPEN,NON-SECURITY INCIDENTS-OPERATIONAL,Any Other,"Any Other at IRON ORE GOA site at 27 Jan 2025, 6:50 PM",?	On 27.01.2025 at around 1850hrs the property owners of Gaonkarwada stopped the iron ore extraction at one top area since their land agreement and the pending issues was not finalised.,2025-01-27,18:50,2025-01-27,18:55,2025-01-28,07:24,1,Q4,2025,1 Top,Medium,DBB,8862,Bicholim  MGate,NON-SEC-INC-ORP,OTHER,1,JAN,VL,IOB,IOG,2025-01-27
10523,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL J,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at VAL J site at 10 Jan 2025, 8:17 AM","At about 0817 hrs,50 villagers (22 Female & 28 Male) reached at Main Gate and stopped the Vehicle & Manpower entry on the demand of Rehabilitation for Bhurkhamunda villagers because of soil & noise pollution which is creating adverse effect on crops & study of their children, Team has immediately Informed to CCR, CSR, Bazz team & Badmal Police Station. Emergency gate was made functional at 08:25 hrs. for shift movement of Vedanta employees, Police vehicle reached on the spot at around 14:00 hrs and movement resumed at 1430hrs.",2025-01-10,08:17,2025-01-10,08:18,2025-02-04,12:02,1,Q4,2025,Exit Gate,Low,BOP,9208,Tiya   Singh,IR/PR,IR,1,JAN,VL,AL,VALJ,2025-01-10
10184,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,SECURITY INCIDENTS,SOP- LSR Violation,"SOP- LSR Violation at RDC site at 25 Jan 2025, 11:41 AM","""Property Damage: On 25.01.2025 at DSC, approximately 12:35 hrs. the main gate of the Central Store Open Yard  was damaged by an open trailer vehicle (RJ30GB1044), driven by driver Kishan Lal Jat while entering the yard.

A suspicion-based drug test was conducted on the worker, Kishan Lal Jat (RJ3019930003572) from M/s BSA Corporation Limited, and the result was found to be positive for OPI.""",2025-01-25,11:41,2025-01-29,11:36,2025-01-29,06:07,1,Q4,2025,DSC Store & Weigh Bridge,Low,DSC,8869,Bishnu  Prasad,SCR- INC,SOP- LSR,1,JAN,VL,HZL,RDC,2025-01-25
10185,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,SECURITY INCIDENTS,SOP- LSR Violation,"SOP- LSR Violation at RDC site at 25 Jan 2025, 9:11 AM","On 25.01.2025 at DSC, around 1016 hrs. during the surprise drug test, a loaded coal vehicle driver ""SHIVRAJ VAISHNAV"" (RJ4820180000229) was found drugs (THC) Positive. The driver has denied that he has taken any drugs, then repeat sample has been taken wherein the driver was found positive again. The same has been confirmed by the company doctor. Mail sent to concerned department and driver blocked in SAP.
",2025-01-25,09:11,2025-01-29,11:38,2025-01-29,06:09,1,Q4,2025,Truck Parking,Low,DSC,8870,Bishnu  Prasad,SCR- INC,SOP- LSR,1,JAN,VL,HZL,RDC,2025-01-25
10186,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,NON-SECURITY INCIDENTS-OPERATIONAL,Fire or Explosion,"Fire or Explosion at RDC site at 25 Jan 2025, 1:30 PM","On 25.01.2025 at DSC, around 13:30 hrs, a spark occurred, or a minor fire broke out in the battery of a parked coal vehicle (GJ12BW7244) in the coal yard due to a short circuit. The incident was immediately reported to the fire team. The fire team arrived with a fire tender and worked to extinguish the fire. The fire was successfully brought under control at 14:11 hrs.",2025-01-25,13:30,2025-01-29,11:40,2025-01-29,06:12,1,Q4,2025,Operation,Low,DSC,8871,Bishnu  Prasad,NON-SEC-INC-ORP,FIRE,1,JAN,VL,HZL,RDC,2025-01-25
10190,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR - Worker/ Union/ Transporters,"IR - Worker/ Union/ Transporters at RDC site at 07 Jan 2025, 4:40 PM","On 07.01.2025 at SKM, Around 16:40hrs Some employees of M/s TCL company stopped the shift on South Ramp as Rattan Lal was an employee of M/s TCL, after his death his son did not get a job. After discussion with the site incharge of Techno company shift resumed at 17:56 hrs.",2025-01-07,16:40,2025-01-29,12:40,2025-01-29,07:11,1,Q4,2025,South Ramp HEMM Parking Yard,Low,SKM,8875,ajay sharma ,IR/PR,IR,1,JAN,VL,HZL,RDC,2025-01-07
10196,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR - Worker/ Union/ Transporters,"IR - Worker/ Union/ Transporters at RDC site at 20 Jan 2025, 8:30 AM","On 20.01.2025 at SKM, Around 08:25hrs some workers of M/s Grossmatch company shift stopped at SK shaft area due to final amount of M/s Vaaman company not provided. after discussion with Union members shift resumed at 09:50hrs.",2025-01-20,08:30,2025-01-29,14:26,2025-01-29,08:57,1,Q4,2025,Mine Shaft,Low,SKM,8881,Ajay  Sharma,IR/PR,IR,1,JAN,VL,HZL,RDC,2025-01-20
10558,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL L,LOW,CLOSED,SECURITY INCIDENTS,Material,Foiled attempt at RMP Area,"Some miscreants were trying take away tarpaulin sheets from RMP area.
",2025-01-09,17:00,2025-01-09,17:10,2025-02-08,02:19,1,Q4,2025,Admin Building,Low,Zone 1,9243,Pritam Rath,SCR- INC,MATERIALS,1,JAN,VL,AL,VALL,2025-01-09
10178,VEDANTA LIMITED,Iron Ore Business,IRON ORE GOA,LOW,OPEN,NON-SECURITY INCIDENTS-OPERATIONAL,Any Other,"Any Other at IRON ORE GOA site at 27 Jan 2025, 8:31 AM",?	The Truck owner Association team stopped the iron ore transportation as well as stopped the NSP gate operation due to the clause between the TOA and SK Khetan team and company shifted the rejection material through SK Khetan trucks without discussed with the TOA team.,2025-01-27,08:31,2025-01-27,08:40,2025-01-28,07:28,1,Q4,2025,NSP gate,Medium,Mining,8863,Bicholim  MGate,NON-SEC-INC-ORP,OTHER,1,JAN,VL,IOB,IOG,2025-01-27
10188,VEDANTA LIMITED,Sterlite Copper,SILVASSA,LOW,OPEN,SECURITY INCIDENTS,ASSET/PROPERTY,Material at SILVASSA site at 2025-01-28 12:08,"On 28/01/2025, at about 2215hrs, Civil Security Guard Sunil Maurya of Peregrine who was posted at Unloading Area came to gate and asked Security SIC Yeeshu Chauhan that Peregrine vehicle will not be having adequate place to sit, and he want to go in Vedanta shift bus. SIC allowed him to go but he immediately went out bypassing the security checks. By this action of Civil Security Guard Sunil Maurya, SIC got suspicion and stopped him and checked his bag in which copper scrap material was found. It was about 5.4 Kgs.
Immediately the matter was informed to CSO G Mallesham and CSO in turn he has apprised the same to BU Director. CSO has come to the spot and summoned Peregrine Branch Manager Mr Radheshyam Gupta and Peregrine Field Officer Mr.Shafik Ali into security office. Both Peregrine officials reported to the security office, in their presence individual has been questioned about the incident. CSO has conducted thorough enquiry in which it was found that Sunil Maurya took the copper material from Loading and Unloading point. Thereafter he intended to sell this material to scrap collectors. Further he stated that he has committed this act for the first time and no other personnel involved and no co-accomplice. Civil Security Guard Sunil Maurya admitted his act and apologized for his misconduct. After the investigation CSO has asked Peregrine Branch Manager Mr. Radheshyam Gupta to takeaway Sunil Mourya and produce him the next day if required.",2025-01-28,12:08,2025-01-29,12:07,2025-01-29,06:41,1,Q4,2025,Prsonnel Access control gate,Medium,Main Gate-1,8873,Parvathi V Nair,SCR- INC,MATERIALS,1,JAN,VL,SC,SVS,2025-01-28
10200,VEDANTA LIMITED,Hindustan Zinc Limited,CLZS(CHANDERIYA),LOW,CLOSED,SECURITY INCIDENTS,SOP- LSR Violation,"SOP- LSR Violation at CLZS(CHANDERIYA) site at 27 Jan 2025, 2:20 PM",At around 14:20 hrs. during checking at Maingate area one worker found with unauthorized mobile. ,2025-01-27,14:20,2025-01-27,14:20,2025-01-31,04:06,1,Q4,2025,COMMON,Low,COMMON,8885, Sunil    kumar,SCR- INC,SOP- LSR,1,JAN,VL,HZL,CLZS,2025-01-27
10203,VEDANTA LIMITED,Hindustan Zinc Limited,CLZS(CHANDERIYA),LOW,CLOSED,SECURITY INCIDENTS,Unauthorized entry/ Intrusion/Trespassing,"Unauthorized entry/ Intrusion/Trespassing at CLZS(CHANDERIYA) site at 22 Jan 2025, 3:16 PM","At around 15:16 hrs. during checking at material gate In it is found that driver is changed in system the driver present on ground is Driver Name: Bhura Lal Rawat , Driving Licence Number: RJ0919920027141, but driver registered in ITMS is Driver Name : ASHOK SADHU, Driving Licence Number: RJ2720110182777.
Details are as:
Plant : 2010
Purpose : 20
Allow Slip number : 201024035268
Vehicle Number : RJ09GD7792
Driver Name : ASHOK SADHU
Driving Licence Number : RJ2720110182777
Transporter's Name : DISHANT ROADLINES - NIMBAHERA
Material Description : SULPHURIC ACID MIN 98% CLEAR(GRADE A)
vehicle in date : 22.01.2025",2025-01-22,15:16,2025-01-22,15:16,2025-01-31,04:40,1,Q4,2025,HYDRO-1,Low,HYDRO-1,8888, Sunil    kumar,SCR- INC,Trespassing,1,JAN,VL,HZL,CLZS,2025-01-22
10217,VEDANTA LIMITED,Hindustan Zinc Limited,CLZS(CHANDERIYA),LOW,CLOSED,SECURITY INCIDENTS,SOP- LSR Violation,"SOP- LSR Violation at CLZS(CHANDERIYA) site at 01 Jan 2025, 8:35 AM","At around 08:35hrs. during General Shift In one worker found with unauthorized mobile. 
Details are as:
Name: Devi Lal Mali
Gate pass no.: CH60009150
Unit : CLZS Projects
Designation : Fitter
Company: Ethan Power Private Limited",2025-01-01,08:35,2025-01-01,08:35,2025-01-31,05:10,1,Q4,2025,FERTILIZER,Low,FERTILIZER,8902,Sunil Kumar,SCR- INC,SOP- LSR,1,JAN,VL,HZL,CLZS,2025-01-01
11966,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR - Worker/ Union/ Transporters,"IR - Worker/ Union/ Transporters at RDC site at 23 Jan 2025, 4:27 PM","On 23.01.2025 at HZAPL, around 0600 hrs. approx. 60 villagers of sindesar khurd gathered at HZAPL gate. They were demanding employment agreement for their children. At around 2154 hrs. all villagers went back to their home.",2025-01-23,16:27,2025-01-24,16:27,2025-06-28,10:58,1,Q4,2025,Operation,Medium,DSC,10652,Bishnu  Prasad,IR/PR,IR,1,JAN,VL,HZL,RDC,
10226,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-OPERATIONAL,Near Miss,"Near Miss at IRON ORE KARNATAKA site at 30 Jan 2025, 11:00 AM","""On dated 30.01.2025 at around 1100 hrs, Below mentioned camper and wheel loader got collapsed with each other near Radar 2 (South Block) post resulted Camper body is damaged, Both drivers are normal conditions, No any human injury for anyone, Alcohol is negative of both driver. 
Wheel loader details:- 
Dvr Name:- Md. Usman, 
Card No:- IK40003670,
Contractor:- Encore, 
Vehicle no:- 3813 
Camper Vehicle Details:- 
Dvr Name:- Yateesh, 
Card No:- 2496, 
Contractor:- Veeresh.""
",2025-01-30,11:00,2025-01-30,11:00,2025-01-31,05:57,1,Q4,2025,South block,Medium,Mines,8911,Console   Operator,NON-SEC-INC-ORP,NEAR,1,JAN,VL,IOB,IOK,2025-01-30
10229,VEDANTA LIMITED,Hindustan Zinc Limited,CLZS(CHANDERIYA),LOW,CLOSED,SECURITY INCIDENTS,SOP- LSR Violation,"SOP- LSR Violation at CLZS(CHANDERIYA) site at 22 Nov 2024, 8:45 AM","At around 08:45 hrs. While patrolling in plant our QRT team found one person with unauthorized mobile.
Details are as:
Name: Dinesh Kumar Garg
Gate pass no.: CH60008562
Designation: Electrician
Company: Ethan",2024-11-22,08:45,2024-11-22,08:45,2025-01-31,07:06,11,Q3,2024,FERTILIZER,Low,FERTILIZER,8914,Sunil Kumar,SCR- INC,SOP- LSR,1,NOV,VL,HZL,CLZS,2024-11-22
10179,VEDANTA LIMITED,TSPL,TSPL,LOW,CLOSED,SECURITY INCIDENTS,Material,"Material at TSPL site at 27 Jan 2025, 5:15 PM",Around 1715 hrs watch tower no-9 security guard lahmber singh informed that three miscreants movement seen near tali area wall no-76 were throwing scrap material across the boundary wall. Qrt team reached on the spot where the two miscreants inside run away into the forest area and the remaining outside QRT team captured one miscreant along with vehicle and scrap material . the vehicle and the miscreants have been handed over to the police team behniwal.,2025-01-27,17:15,2025-01-27,17:15,2025-01-28,12:38,1,Q4,2025,"Sepco Hostel, Tower -10, RWPH",Low,Zone-2,8864,Mandeep  Singh,SCR- INC,MATERIALS,1,JAN,VL,TSPL,TSPL,2025-01-27
10528,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,SECURITY INCIDENTS,ASSET/PROPERTY,"ASSET/PROPERTY at RDC site at 31 Jan 2025, 9:50 PM","On 31.01.2025 at DSC around 2150 hrs, A loaded Lead ingot vehicle HR55AG7237 damaged the divider of the road while proceeding towards the Weighbridge for weighing near Roster-4.The driver's statement has been recorded and mail sent to the department of concern. ",2025-01-31,21:50,2025-02-05,06:28,2025-02-05,01:00,1,Q4,2025,Roaster and Acid 4,Medium,DSC,9213,Bishnu  Prasad,SCR- INC,ASSET,1,JAN,VL,HZL,RDC,2025-01-31
10183,VEDANTA LIMITED,ALUMINIUM SECTOR,BALCO,LOW,OPEN,SECURITY INCIDENTS,Access Control,Access Control at BALCO site at 2025-01-14 19:10,"On January 14, 2025, at around 1910hrs, BCPP Incharge Mr. Akhilesh Gupta reported suspicious activity at the Compressor House. The QRT team was immediately notified. The security team quickly arrived and conducted a thorough search, but the miscreants had already fled the scene empty-handed.",2025-01-14,19:10,2025-01-17,19:13,2025-01-29,05:41,1,Q4,2025,BCCP,Low,BCCP,8868,Varsha Dwivedi,SCR- INC,ACCESS,1,JAN,VL,AL,BAL,2025-01-14
10187,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR - Worker/ Union/ Transporters,"IR - Worker/ Union/ Transporters at RDC site at 28 Jan 2025, 12:00 PM","On 28.01.2025 at DSC, around 1200 hrs a driver (Kailash Jat) of M/s greenline along with two other drivers (Prabhu&Pappu) stopped the material movement at materila gate. They want to priority his vehicle at plant entry. After disscussion with the transporter and logistics team the material movement started at around 1250 hrs.",2025-01-28,12:00,2025-01-29,11:43,2025-01-29,06:14,1,Q4,2025,Truck Parking,Low,DSC,8872,Bishnu  Prasad,IR/PR,IR,1,JAN,VL,HZL,RDC,2025-01-28
10189,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR - Worker/ Union/ Transporters,"IR - Worker/ Union/ Transporters at RDC site at 02 Jan 2025, 4:50 PM","Some employees of M/s Group-R, M/s NG Gadhiya, M/s Grossmatch, M/s RDL Companys stopped the shift at SK Shaft demanding that they be paid for the strike on 25/12/2024. Then all the workers of SK Shaft Moved to Main Gate and at about 2340 hrs they moved outside without any issue . ",2025-01-02,16:50,2025-01-29,12:21,2025-01-29,06:58,1,Q4,2025,South Ramp HEMM Parking Yard,Medium,SKM,8874,Ajay  Sharma,IR/PR,IR,1,JAN,VL,HZL,RDC,2025-01-02
10191,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR - Worker/ Union/ Transporters,"IR - Worker/ Union/ Transporters at RDC site at 08 Jan 2025, 8:00 AM","On 08.01.2025 at SKM, Around 08:00hrs Some Workers of M/s TCL company stopped the shift at South Ramp due to non-payment of wages for the strike day (25.12.2024), Union leader Shree Lal Jat and HZL employee Sanwariya Vaishnav after discussion with company HR said that we will give it by 15.01.2025, Shift resumed at 10:50hrs.",2025-01-08,08:00,2025-01-29,12:46,2025-01-29,07:17,1,Q4,2025,South Ramp,Medium,SKM,8876,ajay sharma ,IR/PR,IR,1,JAN,VL,HZL,RDC,2025-01-08
10192,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR - Worker/ Union/ Transporters,"IR - Worker/ Union/ Transporters at RDC site at 09 Jan 2025, 12:31 AM","On 09.01.2025 at SKM,  Around 00:30hrs all drivers of the zinc and lead concentrate vehicles halted operations due to a delay in receiving the allowslip message. Following discussions between the logistics team and the transporter, it was agreed upon to allow five concentrate vehicles to operate within a 24-hour period to transport the entire concentrate material. Vehicle movement resumed around 12:35hrs after this agreement.",2025-01-09,00:31,2025-01-29,14:12,2025-01-29,08:45,1,Q4,2025,HMV parking,Low,SKM,8877,Ajay  Sharma,IR/PR,IR,1,JAN,VL,HZL,RDC,2025-01-09
10193,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR - Worker/ Union/ Transporters,"IR - Worker/ Union/ Transporters at RDC site at 09 Jan 2025, 8:42 AM","On 09.01.2025 at SKM, Around 08:41hrs some workers of M/s Grossmatch company halted their shift at the SK shaft area due to M/s Vaaman had not processed their salary payments. After discussions with the management of M/s Vaaman, the shift resumed around 09:16hrs.",2025-01-09,08:42,2025-01-29,14:16,2025-01-29,08:48,1,Q4,2025,Mine Shaft,Low,SKM,8878,ajay sharma ,IR/PR,IR,1,JAN,VL,HZL,RDC,2025-01-09
10195,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,NON-SECURITY INCIDENTS-OPERATIONAL,Agitation by community and workers,"Agitation by community and workers at RDC site at 14 Jan 2025, 8:30 AM","On 14.01.2025 at SKM, Around 08:30 hrs some workers of M/s TCL company stopped shifts at South Ramp, as the issue was prevailing as to whose family members duty has ended. On 15.01.2025 at 06:00 hrs, all workers stopped shifts and vehicular movement at SKM Valley Gate area. Despite repeated meetings of workers with the management, no result has been achieved yet. The strike still continued. Again on date (17.01.2025) at 18:16 hrs after discussion with union members, the strike ended and shifts and vehicular movement started.",2025-01-14,08:30,2025-01-29,14:20,2025-01-29,08:53,1,Q4,2025,Main gate building,High,SKM,8880,Ajay  Sharma,NON-SEC-INC-ORP,Agitation,1,JAN,VL,HZL,RDC,2025-01-14
10609,VEDANTA LIMITED,Iron Ore Business,IRON ORE GOA,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,Any Other,          Truck accident at One top,"On Yesterday at approximately 14:15 hrs today, a collision occurred on the 1Top route involving vehicle GA04T0506 (H605), driven by Paras, and vehicle GA04T3210 (H812), driven by Paras. The incident took place when H605, carrying a load of fines from 1Top to SMS and H812, returning empty from NSP to 1Top, collided.

As a result of the impact, both vehicles sustained damage to their front bonnets. Additionally, the drivers suffered injuries:
",2025-02-14,14:15,2025-02-14,14:18,2025-02-15,04:24,2,Q4,2025,1 Top,Medium,DBB,9294,Bicholim  MGate,NON-SEC-INC,ANY,1,FEB,VL,IOB,IOG,2025-02-14
10511,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,SECURITY INCIDENTS,Unauthorized entry/ Intrusion/Trespassing,"Unauthorized entry/ Intrusion/Trespassing at RDC site at 31 Dec 2024, 2:58 AM","Power supply to the NVF area was disrupted. GM Naresh Kumar immediately informed the Gate I/c who then contacted the electrical department and sent a team to address the issue. power supply was restored at 04:45hrs. Meanwhile, during routine patrolling at 04:45hrs, GM Naresh Kumar noticed a large hole in the wall of the NVF area and that the copper power cable was frayed near the hole. Gate I/c SS Baljinder Singh along with his team reached the spot in a vehicle and conducted a thorough search of the area, it was determined that the thieves who attempted theft, were unable to steal anything.",2024-12-31,02:58,2025-02-03,15:29,2025-02-03,10:05,12,Q3,2024,North ventillation fan,Low,SKM,9196,Garvita  Ameta,SCR- INC,Trespassing,1,DEC,VL,HZL,RDC,2024-12-31
10194,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR - Worker/ Union/ Transporters,"IR - Worker/ Union/ Transporters at RDC site at 14 Jan 2025, 6:00 AM","On 14.01.2025 at SKM, Around 06:00hrs the bus drivers of M/s Janhavi Minerals company stopped the shift at main gate bus stand area. due to not Submitted in PF office . After discussion with union member Chaturbhuj and admin head Jabar Sau. the shift resumed at 07:51hrs.",2025-01-14,06:00,2025-01-29,14:18,2025-01-29,08:50,1,Q4,2025,Main gate building,Medium,SKM,8879,Ajay  Sharma,IR/PR,IR,1,JAN,VL,HZL,RDC,2025-01-14
10197,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR - Worker/ Union/ Transporters,"IR - Worker/ Union/ Transporters at RDC site at 20 Jan 2025, 8:30 AM","On 20.01.2025 at SKM, Around 08:25hrs some workers of M/s Grossmatch company shift stopped at SK shaft area due to final amount of M/s Vaaman company not provided. after discussion with Union members shift resumed at 09:50hrs.",2025-01-20,08:30,2025-01-29,14:26,2025-01-29,08:57,1,Q4,2025,Mine Shaft,Low,SKM,8882,Ajay  Sharma,IR/PR,IR,1,JAN,VL,HZL,RDC,2025-01-20
10199,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,SECURITY INCIDENTS,SOP- LSR Violation,"SOP- LSR Violation at RDC site at 27 Jan 2025, 2:00 PM","On 27-01-2025 at SKM, Around 14:00hrs A worker from M/s RDL Company, named Mukesh Garu (Gatepass No. SKM001819), was found positive during an alcohol test conducted at the Turnstile In Gate. The alcometer reading for Mukesh was recorded at 0.283 mg/L.",2025-01-27,14:00,2025-01-29,14:42,2025-01-29,09:12,1,Q4,2025,Main gate building,Low,SKM,8884,ajay sharma ,SCR- INC,SOP- LSR,1,JAN,VL,HZL,RDC,2025-01-27
10212,VEDANTA LIMITED,Hindustan Zinc Limited,CLZS(CHANDERIYA),LOW,CLOSED,SECURITY INCIDENTS,Access Control,"Access Control at CLZS(CHANDERIYA) site at 15 Jan 2025, 5:10 PM","At around 17:10hrs hrs. During checking at material gate In one unauthorized driver found. Driver present on ground Name: Prabhu Lal, Driver license no.: RJ0620120143638. but driver registered in ITMS is different Name: Laxman Singh Tanwar, Driver license no.: RJ0620120143638.
Details are as:
Plant   : 2000
Allow Slip number : 200024028886
Vehicle Number : RJ09GB6002
Driver Name : Prabhu Lal
Driving License Number : RJ0620120143638
Transporter's Name : SHRI SHYAM TRANSPORT COMPANY
Material Description : SULPHURIC ACID(96-98.50 %) BROWN,GRADE C
Vehicle In Date : 15.01.2025
Vehicle In Time : 17:05:22",2025-01-15,17:10,2025-01-15,17:10,2025-01-31,04:56,1,Q4,2025,COMMON,Low,COMMON,8897,sunil kumar,SCR- INC,ACCESS,1,JAN,VL,HZL,CLZS,2025-01-15
10213,VEDANTA LIMITED,Hindustan Zinc Limited,CLZS(CHANDERIYA),LOW,CLOSED,SECURITY INCIDENTS,SOP- LSR Violation,"SOP- LSR Violation at CLZS(CHANDERIYA) site at 14 Jan 2025, 8:30 AM","At around 08:30 hrs. during alcohol checking at Maingate area one worker found under the influence of alcohol i.e. 0.170mg/l.
Details are as:
Name: Chhathu Singh
Gate pass no.: CH60010142
Company: Larsen & Toubro Limited.
Designation: Helper
Unit: CLZS Projects",2025-01-14,08:30,2025-01-14,08:30,2025-01-31,05:04,1,Q4,2025,COMMON,Low,COMMON,8898,sunil kumar,SCR- INC,SOP- LSR,1,JAN,VL,HZL,CLZS,2025-01-14
10228,VEDANTA LIMITED,Hindustan Zinc Limited,CLZS(CHANDERIYA),LOW,OPEN,SECURITY INCIDENTS,SOP- LSR Violation,"SOP- LSR Violation at CLZS(CHANDERIYA) site at 23 Nov 2024, 7:30 AM","At around 07:30hrs. during checking at Maingate area our Security team found one person with unauthorized Camera mobile phone. 
Details are as:
Name: Sunil Kumar Yadav
Gate pass no. : CH60008581
Company: Larsen and Toubro Limited
Designation: Supervisor
Unit: CLZS Projects",2024-11-23,07:30,2024-11-23,07:30,2025-01-31,07:04,11,Q3,2024,FERTILIZER,Low,FERTILIZER,8913, Sunil    kumar,SCR- INC,SOP- LSR,1,NOV,VL,HZL,CLZS,2024-11-23
