INCROWID,VNAME,BUNAME,SINAME,PRIORITY,STATUS,INCIDENTTYPENAME,INCIDENTCATNAME,INCIDENTTITLE,INCIDENTDETAILS,OCCUREDDATE,OCCUREDTIME,REPORTEDDATE,REPORTEDTIME,LASTUPDATEDDATE,LASTUPDATEDTIME,MONTH,QUARTER,YEAR,LNAME,LEVELNAME,ZNAME,INCIDENTID,REPORTEDBY,INCIDENTTYPENAME_DISPLAY,INCIDENTCATNAME_DISPLAY,INCIDENTCOUNT,MONTHNAME,VCODE,BUCODE,SICODE,DSRDATE
3565,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,Illness Case,"Any Other at RDC site at 18 Feb 2024, 8:00 PM"," A worker of M/s TCL company name Kishan Lal Jat, Token No. 124, he got injury in his left-hand index finger while working at underground, he was referred to Dariba zinc hospital via ambulance for further treatment.",2024-02-18,20:00,2024-03-09,12:49,2024-03-09,07:23,2,Q4,2024,South Ramp,Low,SKM,2248,Garvita  Ameta,NON-SEC-INC,ILLNESS,1,FEB,VL,HZL,RDC,2024-02-18
3566,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,Illness Case,"Select at RDC site at 18 Feb 2024, 7:08 PM","A worker of M/s Group R company name Gurmeet Singh, Gate pass  No. SKM0025936, he got injury in his left foot ankle while working at underground, he was referred to Dariba zinc hospital via M/s Group R company for further treatment.",2024-02-18,19:08,2024-03-09,12:54,2024-03-09,07:27,2,Q4,2024,North Ramp,Low,SKM,2249,Garvita  Ameta,NON-SEC-INC,ILLNESS,1,FEB,VL,HZL,RDC,2024-02-18
3969,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL L,LOW,CLOSED,SECURITY INCIDENTS,Material,Theft Attempt,Approx 20 thieves came near SS3.2,2024-01-16,20:57,2024-01-16,20:57,2024-03-17,15:27,1,Q4,2024,Admin Building,Medium,Zone 1,2652,11018765,SCR- INC,MATERIALS,1,JAN,VL,AL,VALL,2024-01-16
3970,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL L,LOW,CLOSED,SECURITY INCIDENTS,Material,Theft Attempt,Approx 25 to 30 ladies entered at NPP area,2024-01-16,20:58,2024-01-16,20:58,2024-03-17,15:29,1,Q4,2024,Ball Mill,Medium,Zone 2,2653,11018765,SCR- INC,MATERIALS,1,JAN,VL,AL,VALL,2024-01-16
3971,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL L,LOW,CLOSED,SECURITY INCIDENTS,Material,Theft ,Approx 05 miscreants entered at NBH & took away some pipe materials.,2024-01-16,20:59,2024-01-16,20:59,2024-03-17,15:30,1,Q4,2024,Ball Mill,Medium,Zone 2,2654,11018765,SCR- INC,MATERIALS,1,JAN,VL,AL,VALL,2024-01-16
4028,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL L,LOW,CLOSED,SECURITY INCIDENTS,Material,Theft Attempt,Some miscreants entered at CHP area through fox hole.,2024-02-03,09:19,2024-02-03,09:19,2024-03-18,03:50,2,Q4,2024,Bridge 40,Medium,Zone 3,2711,11020690,SCR- INC,MATERIALS,1,FEB,VL,AL,VALL,2024-02-03
3542,VEDANTA LIMITED,Sterlite Copper,NICOMET,LOW,CLOSED,SECURITY INCIDENTS,ASSET/PROPERTY,"ASSET/PROPERTY at Nickel Business site at 19 Dec 2023, 2:39 PM","M/S Subham Engg's manpower, namely Mr. Akshay Lal, Dilip, and Rajkumar, was involved in replacing the cement sheet with a metal sheet. While performing this activity, small pieces of the cement sheet fell onto the CCTV camera, causing the camera view to become immediately blur. The control room operator noticed this and informed the Security guard in the plate cutting area to check the camera. Then he informed to Shift In charge and Head – Security, SVNT team was called & same was rectified later, It was found that no damage occurred to CCTV Camera.",2023-12-19,14:39,2023-12-20,10:00,2024-03-07,04:20,12,Q3,2023,Plate cutting area,Low,Zone 1,2225,Surya Dev Singh,SCR- INC,ASSET,1,DEC,VL,SC,NICO,2023-12-19
3570,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-OPERATIONAL,Fire or Explosion,"Fire or Explosion at IOK site at 10 Mar 2024, 2:45 PM","On 10.03.2024 Fire broke out near temple area(North block) at around 1445hrs. Upon receiving information,security team informed to HSE fire team to arrange water tanker for sprinkling of water. Security team along with fire team reached at location with water tanker and fire fighting started. Finally fire extinguished at around 1645 hrs. ",2024-03-10,14:45,2024-03-10,14:45,2024-03-11,03:33,3,Q4,2024,North Block,Low,Mines,2253,Console   Operator,NON-SEC-INC-ORP,FIRE,1,MAR,VL,IOB,IOK,2024-03-10
3571,VEDANTA LIMITED,ESL,ENABLING,LOW,CLOSED,SECURITY INCIDENTS,Traffic,Road accident on Vedanta Lane on 09 Mar 24,"At 2345h, 09 Mar 24, vehicle no NL02Q9254 while coming on Vedanta Lane hit another parked vehicle no JH09AR5648. Driver was drunk. All statements were taken and matter is being investigated by Logistics department. All details shared with PS Siyaljori for further investigation and resolving the issue.",2024-03-09,23:45,2024-03-11,10:38,2024-03-11,05:14,3,Q4,2024,Alkuza (Vedanta Lane),Low,Outside Plant Roads,2254, Vijay   Sindhu,SCR- INC,TRAFFIC,1,MAR,VL,ESL,ENB,2024-03-09
3575,VEDANTA LIMITED,ESL,ENABLING,LOW,CLOSED,SECURITY INCIDENTS,Others,"Others at Enabling site at 03 Mar 2024, 7:40 PM","At around 1940 hrs, Garga yard 01 deployed guard informed QRT 4 that some miscreants were pelting stones from outside of the boundary wall with intention of theft.

 QRT immediately reached the spot. There was no report of any item being stolen.  QRT and guard remained alert in the area.
",2024-03-03,19:40,2024-03-11,11:43,2024-03-11,06:15,3,Q4,2024,Garga IN Parking,Low,Parking Yards,2258,Tribhuvan  Pandey,SCR- INC,OTHERS,1,MAR,VL,ESL,ENB,2024-03-03
3576,VEDANTA LIMITED,ESL,ENABLING,LOW,CLOSED,NON-SECURITY INCIDENTS-OPERATIONAL,Any Other,"Any Other at Enabling site at 03 Mar 2024, 8:15 PM","On 01.03.2024, at 2015 hrs, the gate was damaged due to collision in New Chimney Parking, today evening at 1630 hours a mutual agreement was reached between both the parties. 

 Security department took the statement of reconciliation of both parties in writing.
",2024-03-03,20:15,2024-03-11,11:49,2024-03-11,06:21,3,Q4,2024,Chimney Parking ,Low,Parking Yards,2259,Tribhuvan  Pandey,NON-SEC-INC-ORP,OTHER,1,MAR,VL,ESL,ENB,2024-03-03
3577,VEDANTA LIMITED,ESL,ENABLING,LOW,CLOSED,SECURITY INCIDENTS,ASSET/PROPERTY,"ASSET/PROPERTY at Enabling site at 03 Mar 2024, 7:06 AM","At around 0706 hrs, a man was roaming outside of the boundary wall near dry coal area and looking suspicious.

",2024-03-03,07:06,2024-03-11,11:51,2024-03-11,06:28,3,Q4,2024,Between Tower 13 and 14,Low,Security,2260,Tribhuvan  Pandey,SCR- INC,ASSET,1,MAR,VL,ESL,ENB,2024-03-03
3578,VEDANTA LIMITED,ESL,ENABLING,LOW,CLOSED,SECURITY INCIDENTS,ASSET/PROPERTY,"ASSET/PROPERTY at Enabling site at 03 Mar 2024, 9:15 AM","At around 0915 hrs, some ladies had entered the plant premises near tower 3 and were collecting iron scrap from dump yard.

 Information was passed to the nearest deployed guard and QRT team. On arrival of security team the miscreants ran away empty handed leaving 55-60 kgs iron scrap worth Rs 1800/- 
",2024-03-03,09:15,2024-03-11,11:59,2024-03-11,06:31,3,Q4,2024,Tower 3,Low,Security,2261,Tribhuvan  Pandey,SCR- INC,ASSET,1,MAR,VL,ESL,ENB,2024-03-03
3579,VEDANTA LIMITED,ESL,ENABLING,LOW,CLOSED,SECURITY INCIDENTS,ASSET/PROPERTY,"ASSET/PROPERTY at Enabling site at 03 Mar 2024, 10:21 AM","At around 1021 hrs, a lady was roaming outside of boundary wall near tower 18 and trying to enter the plant premises for theft purpose.

The deployed guard has been informed and he was told to remain vigilant.
",2024-03-03,10:21,2024-03-11,12:01,2024-03-11,06:35,3,Q4,2024,Tower 18,Low,Security,2262,Tribhuvan  Pandey,SCR- INC,ASSET,1,MAR,VL,ESL,ENB,2024-03-03
3584,VEDANTA LIMITED,ESL,ENABLING,LOW,CLOSED,SECURITY INCIDENTS,Traffic,"Traffic at Enabling site at 04 Mar 2024, 1:35 PM","At around 1335 hrs, Utim Chand Rajak a KEC worker while on his bike number JH 09Q 3803 collided with a vehicle no  DD 01T 9199 of Darcial transport near Ghagra weighbridge. Due to which the bike got some normal damages.  No injury was reported. 

Mutual agreement between both the parties had not been reached yet.  Both the vehicles were under control of traffic.
",2024-03-04,13:35,2024-03-11,15:39,2024-03-11,10:13,3,Q4,2024,47Khata/Karma IN Parking ,Low,Parking Yards,2267,Tribhuvan  Pandey,SCR- INC,TRAFFIC,1,MAR,VL,ESL,ENB,2024-03-04
3587,VEDANTA LIMITED,ESL,ENABLING,LOW,CLOSED,SECURITY INCIDENTS,ASSET/PROPERTY,ASSET/PROPERTY at Enabling site at 2024-03-04 12:15,"At around 1215 hrs, some ladies were roaming outside of the boundary wall near tower 4 with intention of intrusion.

Information was relayed to the deployed guard.
",2024-03-04,12:15,2024-03-11,15:53,2024-03-11,10:26,3,Q4,2024,Tower 4,Low,Security,2270,Tribhuvan  Pandey,SCR- INC,ASSET,1,MAR,VL,ESL,ENB,2024-03-04
3590,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,PR-Villagers/Neighbourhood,Any Other at IOK site at 2024-03-12 21:35,On 12.03.2024 Business Partner Svenska TT (C-Shift) was halted by Bommenahalli villagers at around 2135 hrs as it was observed overspeed at last night. Remaining all shift vehicles reached admin & mines. Bommenahalli villagers asked TT driver to pay compensation for the subject issue and he had requested that it won't repeat again. Finally villagers released TT at around 2230 hrs.,2024-03-12,21:35,2024-03-12,21:35,2024-03-13,02:39,3,Q4,2024,Bommenahalli,Low,Gate-3 Traffic,2273,Console   Operator,NON-SEC-INC-ORP,OTHER,1,MAR,VL,IOB,IOK,2024-03-12
3654,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL L,LOW,CLOSED,SECURITY INCIDENTS,Access Control,Strike,Some people from Chhatrapur village did the strike due to payment issue.,2023-12-04,01:27,2023-12-04,01:27,2024-03-13,19:58,12,Q3,2023,Admin Building,High,Zone 1,2337,11018742,SCR- INC,ACCESS,1,DEC,VL,AL,VALL,2023-12-04
4080,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL L,LOW,CLOSED,SECURITY INCIDENTS,Material,Theft Attempt,Some intruders were trying to enter at Silo boundary wall area through fox hole.,2024-02-19,11:01,2024-02-19,11:01,2024-03-18,05:31,2,Q4,2024,Admin Building,Medium,Zone 1,2763,11020690,SCR- INC,MATERIALS,1,FEB,VL,AL,VALL,2024-02-19
3548,VEDANTA LIMITED,ESL,ENABLING,LOW,OPEN,NON-SECURITY INCIDENTS-OTHER,Any Other,"Any Other at Enabling site at 01 Mar 2024, 12:30 PM","At around 1230 hrs an empty trailer caught fire due to electric short circuit near chimney parking on Vedanta lane.

Security patrolling team along with safety expert reached on spot and controlled the fire by removing the battery cable and extinguishing the same.
",2024-03-01,12:30,2024-03-08,16:16,2024-03-08,11:07,3,Q4,2024,Chimney Parking ,Low,Parking Yards,2231,Tribhuvan  Pandey,NON-SEC-INC,ANY,1,MAR,VL,ESL,ENB,2024-03-01
3554,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,Illness Case,"Illness Case at RDC site at 05 Feb 2024, 11:55 AM","A worker named Govind Menariya Token No. 08 of M/s Sterlite company, while working at surface he had swelling in his right eye, he was reffered to Dariba Zinc Hospital via ambulance for further treatment.",2024-02-05,11:55,2024-03-09,09:34,2024-03-09,04:06,2,Q4,2024,Normet workshop,Low,SKM,2237,Garvita  Ameta,NON-SEC-INC,ILLNESS,1,FEB,VL,HZL,RDC,2024-02-05
3555,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR - Worker/ Union/ Transporters,"IR - Worker/ Union/ Transporters at RDC site at 06 Feb 2024, 8:30 AM","Around 40 to 50 workers of M/s Reliant Drilling Limited company gathered at shaft allocation point from 08:30hrs and they raised various issues regarding recruitment of local peoples instead of other peoples for LPDT operators, category issue, and seniority is not considered. After being addressed by management shift was resumed around 11:25hrs.",2024-02-06,08:30,2024-03-09,09:40,2024-03-09,04:12,2,Q4,2024,Mine Shaft,Low,SKM,2238,Garvita  Ameta,IR/PR,IR,1,FEB,VL,HZL,RDC,2024-02-06
3567,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,Illness Case,"Select at RDC site at 22 Feb 2024, 7:40 PM","A worker of M/s TCL company named Lalit Kumar, Token No. 394, he was feeling uncomfortable while working at underground, he was referred to Dariba zinc hospital via ambulance for further treatment.",2024-02-22,19:40,2024-03-09,12:58,2024-03-09,07:36,2,Q4,2024,South Ramp,Low,SKM,2250,Garvita  Ameta,NON-SEC-INC,ILLNESS,1,FEB,VL,HZL,RDC,2024-02-22
3568,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,"IR at RDC site at 24 Feb 2024, 4:50 AM","Approx. 10-15 villagers of Makkhanpuriya village gathered at the SK Ghati gate area demanding employement and drinking water. Police were called to the site but villagers did not agree with Police or management. After that, a meeting was held among villagers, the union and HZL management. At around 09:20hrs villagers left the SK Ghati gate area after being addressed by Union",2024-02-24,04:50,2024-03-09,13:07,2024-03-09,07:41,2,Q4,2024,Main gate building,Low,SKM,2251,Garvita  Ameta,IR/PR,IR,1,FEB,VL,HZL,RDC,2024-02-24
3573,VEDANTA LIMITED,ESL,ENABLING,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,Any Other,"Any Other at Enabling site at 03 Mar 2024, 2:22 PM","At around 1422 hrs, QRT 03 informed Shift I/C that Yudhistir Hazara, resident of Laldih village was trying to build a shop on company land near Chimney Parking Annapurna Hotel.  

QRT reached on spot and immediately stopped the building work.  
",2024-03-03,14:22,2024-03-11,11:37,2024-03-11,06:09,3,Q4,2024,Chimney Parking ,Low,Parking Yards,2256,Tribhuvan  Pandey,NON-SEC-INC,ANY,1,MAR,VL,ESL,ENB,2024-03-03
3581,VEDANTA LIMITED,ESL,ENABLING,LOW,CLOSED,SECURITY INCIDENTS,ASSET/PROPERTY,"ASSET/PROPERTY at Enabling site at 03 Mar 2024, 11:15 AM","At around 1115 hrs, a suspicious person was roaming and waiting near tower 14 & 15 and looking for an opportunity to enter the plant premises.

Information was given to the deployed guard.
",2024-03-03,11:15,2024-03-11,12:08,2024-03-11,06:44,3,Q4,2024,Between Tower 14 and 15,Low,Security,2264,Tribhuvan  Pandey,SCR- INC,ASSET,1,MAR,VL,ESL,ENB,2024-03-03
3582,VEDANTA LIMITED,ESL,ENABLING,LOW,CLOSED,SECURITY INCIDENTS,ASSET/PROPERTY,"ASSET/PROPERTY at Enabling site at 03 Mar 2024, 6:29 PM","At around 1829 hrs, 02 women were roaming outside of the boundary wall near tower 18 with intention of intrusion.

Information was given to the deployed guard.
",2024-03-03,18:29,2024-03-11,12:14,2024-03-11,06:45,3,Q4,2024,Tower 18,Low,Security,2265,Tribhuvan  Pandey,SCR- INC,ASSET,1,MAR,VL,ESL,ENB,2024-03-03
3583,VEDANTA LIMITED,ESL,ENABLING,LOW,CLOSED,SECURITY INCIDENTS,Others,"Others at Enabling site at 08 Mar 2024, 8:25 AM","At around 0825 hrs, Rahul Kumar, his mother along with 03 people of Gidhtand village were trying to block the Vedanta lane road near Old fly ash area due to job issue.

",2024-03-08,08:25,2024-03-11,14:19,2024-03-11,08:54,3,Q4,2024,RMHS/Shikhar Gate,Low,Security,2266,Tribhuvan  Pandey,SCR- INC,OTHERS,1,MAR,VL,ESL,ENB,2024-03-08
3591,VEDANTA LIMITED,Sterlite Copper,NICOMET,LOW,CLOSED,SECURITY INCIDENTS,ASSET/PROPERTY,ASSET/PROPERTY at nicomet site at 2024-03-12 06:52,"On 12 March 2024, at 0652 hours, during frisking of night shift out workers, Mukesh Yadav, helper at cell house, ID No. 1428 (Monomark Eng.), was found carrying a copper metal piece weighing 373.96 grams in his tiffin box by Security guard Suraj Swargiary.",2024-03-12,06:52,2024-03-12,07:00,2024-03-13,04:55,3,Q4,2024,Cell House,Medium,Zone-4,2274,Surya Dev Singh,SCR- INC,ASSET,1,MAR,VL,SC,NICO,2024-03-12
3593,VEDANTA LIMITED,ESL,ENABLING,LOW,CLOSED,SECURITY INCIDENTS,Traffic,"Traffic at Enabling site at 05 Mar 2024, 8:46 AM","At around 0845 hrs, Sunil Kumar Mahato (Siyaljori) had blocked the road of 16 Khata near Prem Hotel due to job issue.  

Security Shift in-charge and QRT team reached on the spot and convinced the individual and got the jam opened at 0940 hrs.  Sunil Kumar Mahato was directed to meet with the IR department.
",2024-03-05,08:46,2024-03-13,11:59,2024-03-13,06:32,3,Q4,2024,Chandaha (Siyaljori Police Thana Road),Low,Outside Plant Roads,2276,Tribhuvan  Pandey,SCR- INC,TRAFFIC,1,MAR,VL,ESL,ENB,2024-03-05
3637,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL L,LOW,CLOSED,SECURITY INCIDENTS,Material,Theft Attempt ,A number of miscreants were trying to open the transformer to take away the copper strips at SSNP.,2023-12-01,23:20,2023-12-01,23:20,2024-03-13,17:51,12,Q3,2023,SSNP,Medium,Zone 3,2320,11018742,SCR- INC,MATERIALS,1,DEC,VL,AL,VALL,2023-12-01
3638,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL L,LOW,CLOSED,SECURITY INCIDENTS,ASSET/PROPERTY,Apprehension,A Culprit was apprehended while opening transformer at SSNP area.,2023-12-01,23:22,2023-12-01,23:22,2024-03-13,17:53,12,Q3,2023,SSNP,Low,Zone 3,2321,11018742,SCR- INC,ASSET,1,DEC,VL,AL,VALL,2023-12-01
3648,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL L,LOW,CLOSED,SECURITY INCIDENTS,Material,Theft Attempt ,Some miscreants were entered at RMF to take away the valuable materials.,2023-12-03,23:35,2023-12-03,23:35,2024-03-13,18:07,12,Q3,2023,Ball Mill,Medium,Zone 2,2331,11018742,SCR- INC,MATERIALS,1,DEC,VL,AL,VALL,2023-12-03
4035,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL L,LOW,CLOSED,SECURITY INCIDENTS,Material,Theft Attempt,Some ladies enetred at Project tower site.,2024-02-05,09:31,2024-02-05,09:31,2024-03-18,04:02,2,Q4,2024,Bridge 40,Medium,Zone 3,2718,11020690,SCR- INC,MATERIALS,1,FEB,VL,AL,VALL,2024-02-05
3557,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,"Select at RDC site at 07 Feb 2024, 5:45 AM","Approx 30 to 35 villagers of Sindesar Khurd village stopped the ghati gate movement. Villagers raising concern and demanding employment for them. Police were called at site. 
The matter was resolved and shift resumed around at (09.02.2024)15:20hrs .",2024-02-07,05:45,2024-03-09,11:56,2024-03-09,06:29,2,Q4,2024,Main gate building,Low,SKM,2240,Garvita  Ameta,IR/PR,IR,1,FEB,VL,HZL,RDC,2024-02-07
3561,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,SECURITY INCIDENTS,Access Control,"Access Control at RDC site at 15 Feb 2024, 10:15 AM",A worker M/s Nathu Lal Keer company named Subhash was caught red-handed by LSG Vinita while doing proxy punching with another 3 cards at turnstile gate. The statement has been taken and mail has been sent the HR team for further action.,2024-02-15,10:15,2024-03-09,12:12,2024-03-09,07:06,2,Q4,2024,Main gate building,Low,SKM,2244,Garvita  Ameta,SCR- INC,ACCESS,1,FEB,VL,HZL,RDC,2024-02-15
3563,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,SECURITY INCIDENTS,Access Control,"Access Control at RDC site at 17 Feb 2024, 12:55 AM","2 miscreants were trying to enter inside through boundary wall and they cut the fencing wire of the scrap yard, but they got noticed by SG Mohan Ram through CCTV surveillance, he immediately informed to the supervisor Mukesh Chand and the guard posted nearby the scrap yard, supervisor along with guards reached on the spot but miscreants run away taking advantage of darkness. Later searched the area thoroughly but nothing was found, and no theft took place.",2024-02-17,00:55,2024-03-09,12:42,2024-03-09,07:15,2,Q4,2024,Scrap yard,Low,SKM,2246,Garvita  Ameta,SCR- INC,ACCESS,1,FEB,VL,HZL,RDC,2024-02-17
3569,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,PR-Villagers/Neighbourhood,"Select at RDC site at 29 Feb 2024, 5:20 PM","A priest of Bherunath Temple along with 2 villagers blocked the paste fill road and stopped all the vehicle movement due to dust and temple pending issues of Bherunath temple. Security team tried to convince but the situation remains same. After being addressed by HZL management, movement was started around 18:35hrs.",2024-02-29,17:20,2024-03-09,13:59,2024-03-09,08:33,2,Q4,2024,Pastefill,Low,SKM,2252,Garvita  Ameta,NON-SEC-INC,PR-VILLAGERS,1,FEB,VL,HZL,RDC,2024-02-29
3580,VEDANTA LIMITED,ESL,ENABLING,LOW,CLOSED,SECURITY INCIDENTS,ASSET/PROPERTY,"ASSET/PROPERTY at Enabling site at 03 Mar 2024, 10:38 AM","At around 1038 hrs, SCCC observed that a suspicious person was roaming outside of boundary wall near tower 4 with intention of theft.

The deployed guard has been informed and he has been told to remain vigilant.
",2024-03-03,10:38,2024-03-11,12:05,2024-03-11,06:37,3,Q4,2024,Tower 4,Low,Security,2263,Tribhuvan  Pandey,SCR- INC,ASSET,1,MAR,VL,ESL,ENB,2024-03-03
3589,VEDANTA LIMITED,Hindustan Zinc Limited,PMP,LOW,CLOSED,SECURITY INCIDENTS,SOP- LSR Violation,"SOP- LSR Violation at PMP site at 01 Feb 2024, 10:03 PM",Driver step down from the vehicle( RJ 01 GD 0984) during in-time for first weight & due to time limit the boom barrier fallen upon the vehicle and stuck,2024-02-01,22:03,2024-03-13,06:38,2024-03-13,01:13,2,Q4,2024,Weighbridge,Low,UIC-3 (Common Area),2272,Anmol  Ratan,SCR- INC,SOP- LSR,1,FEB,VL,HZL,PMP,2024-02-01
3594,VEDANTA LIMITED,ESL,ENABLING,LOW,CLOSED,SECURITY INCIDENTS,Others,"Others at Enabling site at 05 Mar 2024, 1:35 PM","The Traffic incident dated 04.03.2024, at 1335 hrs about the motorcycle collision near Ghaghra weighbridge wherein the mutual settlement was not reached has now been reached at 1135 hrs.  

Security department took the written statement from both the parties.
",2024-03-05,13:35,2024-03-13,12:03,2024-03-13,06:35,3,Q4,2024,MR-1 47 khata,Low,Inside Plant Roads,2277,Tribhuvan  Pandey,SCR- INC,OTHERS,1,MAR,VL,ESL,ENB,2024-03-05
3595,VEDANTA LIMITED,ESL,ENABLING,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at Enabling site at 05 Mar 2024, 2:00 PM"," At around 1400 hrs, 08 to 10 raiyat people of Mohal village demanded to meet with Sanjay Sinha of PR department to submit a request letter for employment in the company.  This information was given to Sanjay Sinha, but he refused to meet and also refused to take the request letter. Post which the villagers tried to forcefully enter through the gate.

 Shift IC and QRT team stopped them at Karma gate.  Sandeep Singh (PR department) assured them for meeting him tomorrow at 10 am. Post this the Raiyat went back at 1600 hours.
",2024-03-05,14:00,2024-03-13,12:05,2024-03-13,06:37,3,Q4,2024,47Khata/Karma Gate ,Low,Security,2278,Tribhuvan  Pandey,IR/PR,IR,1,MAR,VL,ESL,ENB,2024-03-05
3596,VEDANTA LIMITED,ESL,ENABLING,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,Any Other,"Any Other at Enabling site at 05 Mar 2024, 9:50 PM","At around 2150 hrs, Shikhar Gate Commander informed the Shift IC that RMHS weighbridge No.07 is closed due to technical fault.  Due to which transportation from gate to weighbridge is being disrupted.  

 Security Shift I/C immediately deployed QRT and traffic to ensure smooth transportation
",2024-03-05,21:50,2024-03-13,12:07,2024-03-13,07:04,3,Q4,2024,RMHS/Shikhar Gate,Low,Security,2279,Tribhuvan  Pandey,NON-SEC-INC,ANY,1,MAR,VL,ESL,ENB,2024-03-05
3597,VEDANTA LIMITED,ESL,ENABLING,LOW,CLOSED,SECURITY INCIDENTS,ASSET/PROPERTY,"ASSET/PROPERTY at Enabling site at 05 Mar 2024, 7:46 AM","At around 0746 hrs, SCCC observed that some ladies had entered the plant premises near tower 3 with intention of theft.

Information was passed to the deployed guard.  Seeing security coming miscreant left approx. 35-40 kg of iron scrap worth Rs 1200/- and fled from the spot.
",2024-03-05,07:46,2024-03-13,12:34,2024-03-13,07:05,3,Q4,2024,Tower 3,Low,Security,2280,Tribhuvan  Pandey,SCR- INC,ASSET,1,MAR,VL,ESL,ENB,2024-03-05
3641,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL L,LOW,CLOSED,SECURITY INCIDENTS,ASSET/PROPERTY,Theft Attempt ,Some miscreants broke the newly constructed foxhole closure rods.,2023-12-01,23:26,2023-12-01,23:26,2024-03-13,17:57,12,Q3,2023,SSNP,Medium,Zone 3,2324,11018742,SCR- INC,ASSET,1,DEC,VL,AL,VALL,2023-12-01
3650,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL L,LOW,CLOSED,SECURITY INCIDENTS,Material,Theft,Miscreants were totally open the foxhole at CHP drain area and take away the iron rods from there.,2023-12-03,23:38,2023-12-03,23:38,2024-03-13,18:09,12,Q3,2023,SSNP,Medium,Zone 3,2333,11018742,SCR- INC,MATERIALS,1,DEC,VL,AL,VALL,2023-12-03
4081,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL L,LOW,CLOSED,SECURITY INCIDENTS,Material,"Material at VAL L site at 19 Feb 2024, 11:02 AM",3 nos. of intruders entered at PWL area.,2024-02-19,11:02,2024-02-19,11:02,2024-03-18,05:32,2,Q4,2024,Admin Building,Medium,Zone 1,2764,11020690,SCR- INC,MATERIALS,1,FEB,VL,AL,VALL,2024-02-19
4094,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL L,LOW,CLOSED,SECURITY INCIDENTS,Material,Theft Attempt,Some ladies were trying were trying to enter at Silo boundary wall area through fox hole.,2024-02-23,11:17,2024-02-23,11:17,2024-03-18,05:47,2,Q4,2024,Admin Building,Medium,Zone 1,2777,11020690,SCR- INC,MATERIALS,1,FEB,VL,AL,VALL,2024-02-23
3559,VEDANTA LIMITED,Hindustan Zinc Limited,RDC,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,Illness Case,"Select at RDC site at 12 Feb 2024, 6:50 PM","A worker of M/s TCL company named Hansraj, Token No. 257, his right-hand finger got injured while working at underground, he was referred to Dariba zinc hospital via ambulance for further treatment.",2024-02-12,18:50,2024-03-09,12:05,2024-03-09,06:36,2,Q4,2024,South Ramp,Low,SKM,2242,Garvita  Ameta,NON-SEC-INC,ILLNESS,1,FEB,VL,HZL,RDC,2024-02-12
