INCROWID,VNAME,BUNAME,SINAME,PRIORITY,STATUS,INCIDENTTYPENAME,INCIDENTCATNAME,INCIDENTTITLE,INCIDENTDETAILS,OCCUREDDATE,OCCUREDTIME,REPORTEDDATE,REPORTEDTIME,LASTUPDATEDDATE,LASTUPDATEDTIME,MONTH,QUARTER,YEAR,LNAME,LEVELNAME,ZNAME,INCIDENTID,REPORTEDBY,INCIDENTTYPENAME_DISPLAY,INCIDENTCATNAME_DISPLAY,INCIDENTCOUNT,MONTHNAME,VCODE,BUCODE,SICODE,DSRDATE
3268,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 09 May 2022, 10:00 AM","On 09th May 2022 at around 10:00hrs, Mr Siddarth S/o Thippanna  Beemasamudra villager blocked the  road stopped the loaded vehicles in his own land,  due to former vehicle  issue, Attended by Logistic team convinced him and cleared the issue at about 14:00hrs",2022-05-09,10:00,2022-05-09,10:00,2024-02-24,18:56,5,Q1,2022,Jankonda Parking Yard,Low,Gate-3 Traffic,1951,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2022-05-09
3283,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 21 May 2022, 12:05 PM","On 21st May 2022 at around 12:05hrs, Mr Siddarth S/O Mr Thippanna Beemasamudra  villager blocked the road stopped the loaded vehicles,  due to former vehicle issue, Attended logistic team convinced him and cleared the issue at about 14:05hrs.",2022-05-21,12:05,2022-05-21,12:05,2024-02-24,19:29,5,Q1,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1966,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2022-05-21
3287,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 24 May 2022, 10:15 AM","On 24th May 2022 at around 10:15hrs, Mr Manjunatha  Beemasamudra  villager blocked the road,  due to court issue, Attended by logistic  team convinced him and cleared the issue at about 13:55hrs.",2022-05-24,10:15,2022-05-24,10:15,2024-02-24,19:35,5,Q1,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1970,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2022-05-24
3290,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 28 May 2022, 5:00 AM","On 28th may 2022 at around 05:00hrs Mr Chandranna blocked the road stopped empty vehicles due to transportation issue, attended by Lorry association and owners convinced him and cleared the issue at 13:15hrs",2022-05-28,05:00,2022-05-28,05:00,2024-02-24,19:40,5,Q1,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1973,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2022-05-28
3261,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2022-04-28 03:30,"On 28th April 2022 at around 03:30hrs, Mr Nataraj bheemasamudra villager Mr Nataraj  blocked the road ,  due to dust issue , Attended by Security team  convinced him and clear the issue at about 04:27hrs.",2022-04-28,03:30,2022-04-28,03:30,2024-02-24,18:42,4,Q1,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1944,Console   Operator,IR/PR,IR,1,APR,VL,IOB,IOK,2022-04-28
3273,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 15 May 2022, 4:30 AM","On 15th May 2022 at around 04:30hrs, Jalikatte villagers blocked the road stopped the empty vehicles, due to  over speeding of tipper vehicle,Attended by security team Convinced him and cleared the issue at about 04:55hrs",2022-05-15,04:30,2022-05-15,04:30,2024-02-24,19:11,5,Q1,2022,Malappanhatti,Low,Gate-3 Traffic,1956,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2022-05-15
3274,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 15 May 2022, 12:25 PM","On 15th May 2022 at around 12:25hrs, Mr Siddappa Beemasamudra villager blocked the road stopped the loaded vehicles at diesel bunk, due to  lorry driver issue,Attended by security ASO Mr Prasanna & team Convinced him and cleared the issue at about 12:42hrs",2022-05-15,12:25,2022-05-15,12:25,2024-02-24,19:16,5,Q1,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1957,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2022-05-15
3277,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 18 May 2022, 11:30 AM","On 18th May 2022 at around 11:30 hrs, Mr Manjunath Megalahali villager blocked the Maingate ,  due to Water tanker  issue, Attended by Security team & Mr. narayan convinced him and cleared the issue at about 12:18hrs",2022-05-18,11:30,2022-05-18,11:30,2024-02-24,19:20,5,Q1,2022,Main Gate,Low,Admin Building,1960,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2022-05-18
3281,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 18 May 2022, 12:15 PM","On 18th May 2022 at around 12:15hrs, Ms vinodamma Bheemasamundra villager blocked the road near BMS bunk ,  due to rain water Sprikling issue , Attended by security ASO Mr.Prasanna HP convinced him and cleared the issue at about 12:35hrs",2022-05-18,12:15,2022-05-18,12:15,2024-02-24,19:26,5,Q1,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1964,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2022-05-18
3291,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 28 May 2022, 3:30 PM","On 28th may 2022 at around 15:30hrs Bommenahalli villager blocked the road stopped the BSV loaded vehicle due to accident case issue is not clear still continue,",2022-05-28,15:30,2022-05-28,15:30,2024-02-24,19:41,5,Q1,2022,Bommenahalli,Low,Gate-3 Traffic,1974,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2022-05-28
3292,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 29 May 2022, 1:50 PM","On 29th may 2022 at around 13:50hrs Bommenahalli villager blocked the road stopped the BSV shift vehicles, due to accident case issue, attended by  BMS police Security team & Logistic team.convinced him and cleared the issue at 17:30hrs",2022-05-29,13:50,2022-05-29,13:50,2024-02-24,19:43,5,Q1,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1975,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2022-05-29
3293,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 30 May 2022, 10:10 AM","On 30th may 2022 at around 10:10hrs Beemasamudra villager , Mr. basavraj ,blocked the road stopped the loaded vehicles, due to direct vehicle  issue, attended by   Security team & Logistic team.convinced him and cleared the issue ",2022-05-30,10:10,2022-05-30,10:10,2024-02-24,19:45,5,Q1,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1976,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2022-05-30
3265,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 04 May 2022, 6:15 AM","On 04th May 2022 at around 06:15hrs, Mr Murali S/o Govindappa Bommenahalli villager blocked the Maingate ,  due to bolero  issue, Attended by Security supervisor Mr veerabadrappa convinced him and cleared the issue at about 12:30hrsOn 02nd May 2022 at around 05:30hrs, Mr Murali S/o Govindappa Bommenahalli villager blocked the road stopped the shift vehicles ,  due to bolero  issue, Attended by Police Convinced him and cleared the issue at about 09:20hrs.",2022-05-04,06:15,2022-05-04,04:15,2024-02-24,18:49,5,Q1,2022,Main Gate,Low,Admin Building,1948,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2022-05-04
3280,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 18 May 2022, 12:05 PM","On 18th May 2022 at around 12:05hrs, Mr Yogesh S/O Hotel basavraj. Bheemasamundra villager blocked the road stopped the loaded vehicles. in his own land,  due to direct vehicles issue , Attended by security logistics team convinced him and cleared the issue at about 14:00hrs",2022-05-18,12:05,2022-05-18,12:05,2024-02-24,19:24,5,Q1,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1963,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2022-05-18
3284,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 21 May 2022, 6:42 PM","On 21st May 2022 at around 18:42hrs, Bommenahalli  villagers blocked the road stopped the loaded vehicles,  due to over time issue, Attended security team convinced them and cleared the issue at about 19:10hrs.",2022-05-21,18:42,2022-05-21,18:42,2024-02-24,19:31,5,Q1,2022,Bommenahalli,Low,Gate-3 Traffic,1967,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2022-05-21
3285,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Political/ Social ,"PR - Political/ Social at IOK site at 23 May 2022, 1:50 PM","On 23rd May 2022 at around 13:50hrs, Bommenahalli  villagers blocked the road stopped the loaded vehicles,  due to job issue, Attended security team convinced them and cleared the issue at about 14:18hrs.",2022-05-23,13:50,2022-05-23,13:50,2024-02-24,19:32,5,Q1,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1968,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2022-05-23
3288,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 27 May 2022, 10:50 AM",On 27th may 2022 at 10:50am Gate1 Cargo Vehicle Movement was stopped by Mr. Hanumantappa S/O Borappa village Madhakaripura due to employment demand. Logistics team convinced him and cleared the issue at 12:00hrs,2022-05-27,10:50,2022-05-27,10:50,2024-02-24,19:37,5,Q1,2022,Medikeripura Junction,Low,Gate-1 Traffic,1971,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2022-05-27
3267,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 09 May 2022, 8:21 AM","On 09th May 2022 at around 08:21hrs, Mr Shivakumar  Meghalahalli  villager blocked the  road stopped the shift vehicles in circle gate,  due to job  issue, Attended by Sirigere police and security head  convinced him and cleared the issue at about 10:30hrs",2022-05-09,08:21,2022-05-09,08:21,2024-02-24,18:54,5,Q1,2022,Circle gate,Low,Gate-3 Traffic,1950,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2022-05-09
3269,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 09 May 2022, 11:30 AM","On 09th May 2022 at around 11:30hrs, Mr Mahalingappa & Mr Ningaraj  Mud road workers blocked the  road stopped the loaded vehicles in his own land,  due to monthly payment issue, Attended by Logistic team convinced him and cleared the issue at about 12:05hrs",2022-05-09,11:30,2022-05-09,10:30,2024-02-24,19:04,5,Q1,2022,Mud Road,Low,Gate-3 Traffic,1952,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2022-05-09
3270,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 11 May 2022, 1:30 PM","On 11th May 2022 at around 13:30hrs, Mr Chandrappa Beemasamudra villager blocked the road stopped the loaded vehicle in his  own land,  due to vehicle payment issue, Attended by Logistic team convinced him and cleared the issue at about 14:15hrs",2022-05-11,13:30,2022-05-11,13:30,2024-02-24,19:06,5,Q1,2022,Mud Road,Low,Gate-3 Traffic,1953,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2022-05-11
3278,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 18 May 2022, 11:30 AM","On 18th May 2022 at around 11:30 hrs, Mr Siddarth S/o Thippanna  Beemasamudra villager blocked the  road stopped the loaded vehicles in his own land,  due to former vehicle  issue, Attended by Logistic team convinced him and cleared the issue at about 14:00hrs",2022-05-18,11:30,2022-05-18,11:30,2024-02-24,19:22,5,Q1,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1961,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2022-05-18
3282,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 19 May 2022, 5:25 PM","On 19th May 2022 at around 17:25hrs, Mr Manjunath S/O Mr oblesh punchayat member, chikkenalli  villager blocked the road stopped the shift vehicles ,  due to they have to demand for the job , Attended by police & our employees convinced him and cleared the issue at about 17:55hrs",2022-05-19,17:25,2022-05-19,17:25,2024-02-24,19:27,5,Q1,2022,Chiknahalli,Low,Gate-3 Traffic,1965,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2022-05-19
3286,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 23 May 2022, 4:00 PM","On 23rd May 2022 at around 16:00hrs, Mr Siddarth S/O Mr Thippanna Beemasamudra  villager blocked the road stopped the loaded vehicles,  due to former vehicle issue, Attended by Mr prasanna H P &  team convinced him and cleared the issue at about 16:20hrs.",2022-05-23,16:00,2022-05-23,16:00,2024-02-24,19:34,5,Q1,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1969,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2022-05-23
3289,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 28 May 2022, 8:20 AM","On 28th may 2022 at around 08:20hrs Bommenalahalli villager stopped general shift vehicles due to accident issue, attended by Beemasamudra police convinced him and cleared the issue at 09:35hrs",2022-05-28,08:20,2022-05-28,08:20,2024-02-24,19:39,5,Q1,2022,Bommenahalli,Low,Gate-3 Traffic,1972,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2022-05-28
1701,VEDANTA LIMITED,Hindustan Zinc Limited,PMP,LOW,CLOSED,SECURITY INCIDENTS,SOP- LSR Violation,"SOP- LSR Violation at PMP site at 13 May 2022, 5:05 PM",OPS Yard camera field view blocked by crane.,2022-05-13,17:05,2024-01-22,23:31,2024-01-22,18:25,5,Q1,2022,Utility area,Low,UIC-1 (Silver Plant),384,Anmol  Ratan,SCR- INC,SOP- LSR,1,MAY,VL,HZL,PMP,2022-05-13
2115,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 05 Jan 2023, 12:05 PM","BBH Railway D G, V palya villager, Mr. Chetan C J, blocked the road Stopped the VT Vehicles, due to job related issue, Attended by Security HOD Mr. Rohit Hooda ,convinced him and clear the issue at about 12:39hrs.",2023-01-05,12:05,2023-01-05,12:39,2024-02-21,10:19,1,Q4,2023,V Palya,Low,BBH Railway Siding,798,Security  Karnataka,IR/PR,IR,1,JAN,VL,IOB,IOK,2023-01-05
3386,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL J,LOW,CLOSED,SECURITY INCIDENTS,Material,Material Theft,"During regular checking at SEZ Out gate , 02 no’s of water pipe bundle found from vehicle ( OD-23 D- 3777) which is running under Shree Krishna Enterprises (SKE) . Vehicle pass & Gate pass confiscated and further action taken as per consequence management",2022-05-22,13:15,2023-05-22,13:17,2024-02-25,12:56,5,Q1,2022,Duty Officer's Cabin,Low,SEZ/Plant-2,2069,Darshan   Rajpurohit,SCR- INC,MATERIALS,1,MAY,VL,AL,VALJ,2022-05-22
3498,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,SECURITY INCIDENTS,SOP- LSR Violation,"SOP- LSR Violation at IOK site at 18 Mar 2023, 5:20 AM","During surprise check conducted by security at Gate-03 on 18.03.2023 at 05:20hrs, Mr. Krishnamurthy, Lorry contract driver was found to be alcohol positive case (47%). The security department immediately informed the concerned department, and did not allow duty. and returned to back.",2023-03-18,05:20,2023-03-18,05:20,2024-03-06,07:39,3,Q4,2023,Jankonda Parking Yard,Low,Gate-3 Traffic,2181,Console   Operator,SCR- INC,SOP- LSR,1,MAR,VL,IOB,IOK,2023-03-18
2322,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-OPERATIONAL,Unsafe Condition,"Unsafe Condition at IOK site at 27 Feb 2023, 10:00 AM","On 27th Feb 2023 at around 10:00 Hrs., Location Gate-03. Bolero Camper KA16D 4467 driver Mr. Manjunath Megalahalli villager came without PPEs and security team not allowed without PPEs. Due to this he blocked the gate 3 road. Attended by Security ASO Mr. Ulavappa convinced him and clear the issue , at about 10:20hrs.",2023-02-27,10:00,2023-02-27,10:00,2024-02-23,03:54,2,Q4,2023,Gate 3 WB & Road,Low,Mines,1005,Security  Karnataka,NON-SEC-INC-ORP,UNSAFE CON,1,FEB,VL,IOB,IOK,2023-02-27
2323,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,PR-Villagers/Neighbourhood,"PR-Villagers/Neighbourhood at IOK site at 27 Feb 2023, 12:15 PM","On 27th Feb 2023 at around 12:15 Hrs., Location Medikeripura. Mr. Shekrappa S\O Kote nagendrappa, Medikeripura villager blocked the road and stopped the empty & Loaded vehicle.  Reason water sprinkling issue at road.  Attended by Mr. Shaukat Ali (Security Supervisor) convinced him and clear the issue at around 12:45hrs.",2023-02-27,12:15,2023-02-27,12:15,2024-02-23,03:57,2,Q4,2023,Medikeripura Junction,Low,Gate-1 Traffic,1006,Security  Karnataka,NON-SEC-INC,PR-VILLAGERS,1,FEB,VL,IOB,IOK,2023-02-27
2324,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Political/ Social ,"Select at IOK site at 28 Feb 2023, 11:43 AM","On 28 Feb 2023 at around 1143Hrs, at gate-1, the BSV contractor vehicle No Ga02T 8624, Vehicle Owner Name Vasanth Medikeripura villager, stopped the empty vehicle due to Payment issue, Attended by logistic team convinced him and clear the at about 1610Hrs.",2023-02-28,11:43,2023-02-28,11:43,2024-02-23,04:23,2,Q4,2023,Medikeripura Junction,Low,Gate-1 Traffic,1007,Security  Karnataka,IR/PR,IR,1,FEB,VL,IOB,IOK,2023-02-28
2403,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 02 Mar 2023, 2:00 PM","On 2nd March-2023 at around 14:00hrs, Megalahalli villagers Mr. Kampalesh blocked the road stopped the loaded and shift vehicles at circle gate Location, due to  Wheel Loder issue, Attended by Security  HOD Mr. Rohith Hooda convinced and clear the issue at about 14:40hrs.",2023-03-02,14:00,2024-02-23,14:00,2024-02-23,05:25,3,Q4,2023,Circle gate,Low,Gate-3 Traffic,1086,Security  Karnataka,IR/PR,IR,1,MAR,VL,IOB,IOK,2023-03-02
2188,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"Select at IOK site at 09 Jan 2023, 5:35 PM","Konanuru villagers  blocked the road Stopped the G shift Bus of davangere route, Demand of water sprinkling in village road, due to pooja in village, Attended by Security team ,convinced and clear the issue at about 17:42hrs.",2023-01-09,17:35,2024-02-22,17:42,2024-02-22,04:51,1,Q4,2023,Konanur,Medium,Gate-3 Traffic,871,Security  Karnataka,IR/PR,IR,1,JAN,VL,IOB,IOK,2023-01-09
2216,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 03 Feb 2023, 12:30 AM"," 4-5  civil trucks came at our BBH railway siding office post because there was too much traffic at king gate, and they tried to go near JSW Y junction road, but at that time our boom barrier was closed, the security guard to open them but our staff did not open the boom barrier at that time, the truck driver behaved more inappropriately with the security, then informed to Main gate SS And ASO, after knowing the information our ASO And SS Convinced them then they agree to come back, but when they reverse their vehicle they touch our sign board and they come back",2023-02-03,00:30,2023-02-03,00:55,2024-02-22,05:51,2,Q4,2023,BBH Railway building,Low,BBH Railway Siding,899,Security  Karnataka,IR/PR,IR,1,FEB,VL,IOB,IOK,2023-02-03
2217,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IOK site at 06/02/2023 17:00 ,"Bommanahalli villagers Mr. Nagraj blocked the road, due to  Job Purpose & Dust issue, Attended by Traffic Security & Mr. ragu From Bommanahalli Villager, convinced and clear the issue",2023-02-06,17:00,2023-02-06,17:00,2024-02-22,05:57,2,Q4,2023,Bommenahalli,Low,Gate-3 Traffic,900,Security  Karnataka,IR/PR,IR,1,FEB,VL,IOB,IOK,2023-02-06
2227,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 08 Feb 2023, 4:13 PM","Muttugaduru villager Mr. Somshekar blocked the road and Stopped the john mains and Narayan Mains empty vehicles and loaded vehicles in Gate-01 location, Due to Dust & Water sprinkling issue , Attended by  Traffic Supervisor Mr. Shaukat ali, convinced and clear the issue",2023-02-08,16:13,2023-02-08,16:16,2024-02-22,06:47,2,Q4,2023,Muthugaduru,Low,Gate-1 Traffic,910,Security  Karnataka,IR/PR,IR,1,FEB,VL,IOB,IOK,2023-02-08
2228,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 09 Feb 2023, 2:00 AM","V palya  villager Mr. Booth raj blocked the road and Stopped the loaded vehicles in Manangi location, Due to Over time transportation , Attended by  local police and traffic security, still issue was continue.",2023-02-09,02:00,2023-02-09,02:00,2024-02-22,06:52,2,Q4,2023,Manangi ,Low,Gate-3 Traffic,911,Security  Karnataka,IR/PR,IR,1,FEB,VL,IOB,IOK,2023-02-09
2230,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 09 Feb 2023, 10:00 AM","Ambedkar Sene peoples gathered at Chitradurga and conducted Rally. They started from Chitradurga, lunch at Siddapura and reached Bommanahalli. At Bommanahalli, villagers stopped their movement. At around 1800Hrs they handed over demand letter to Tehsildar and dispersed from the location. During the event Police team was deployed with rally and Mines premises.",2023-02-09,10:00,2023-02-09,18:00,2024-02-22,07:00,2,Q4,2023,Bommenahalli,Low,Gate-3 Traffic,913,Security  Karnataka,IR/PR,IR,1,FEB,VL,IOB,IOK,2023-02-09
2231,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 11 Feb 2023, 6:15 PM", THANIGEHALLIi villager Mr. ANJINAPPA  blocked the road and stopped the vehicle due to his own civil truck has been block listed from 3 days. And not allowed the loading . Attended by Logistic team and security team convinced him and clear. ,2023-02-11,18:15,2023-02-11,18:45,2024-02-22,07:23,2,Q4,2023,Medikeripura Junction,Low,Gate-1 Traffic,914,Security  Karnataka,IR/PR,IR,1,FEB,VL,IOB,IOK,2023-02-11
2233,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 14 Feb 2023, 8:45 AM","Circle gate, The Megalahalli  villager Mr. Yogesh S/O Hanumanthappa, blocked the road and stopped the general shift vehicle, due to Job purpose, Attended by CSR team convinced him and clear the issue",2023-02-14,08:45,2023-02-14,09:00,2024-02-22,07:44,2,Q4,2023,Circle gate,Low,Gate-3 Traffic,916,Security  Karnataka,IR/PR,IR,1,FEB,VL,IOB,IOK,2023-02-14
2243,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Political/ Social ,"PR - Political/ Social at IOK site at 22 Feb 2023, 4:30 AM", Location Mud road. Mr. Chandranna blocked the road stopped the empty civil trucks near BMS bunk due to Pending payment from Company side.  Attended by logistic team and clear the at about 1000hrs.,2023-02-22,04:30,2023-06-22,04:30,2024-02-22,09:53,2,Q4,2023,Mud Road,Low,Gate-3 Traffic,926,Security  Karnataka,IR/PR,IR,1,FEB,VL,IOB,IOK,2023-02-22
